"Item","Sub-Sector","Area","Super Region","Sector","Element","Unit","Source","Super Region","Value","Date Value","Period Value"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2016-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2015-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2014-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2013-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2012-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2011-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2010-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2009-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2008-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2007-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2006-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2005-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2004-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2003-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2002-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2001-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","2000-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1999-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1998-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1997-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1996-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1995-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1994-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1993-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1992-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1991-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1990-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1989-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1988-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1987-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1986-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1985-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1984-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1983-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1982-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1981-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1980-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1979-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1978-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1977-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1976-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1975-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1974-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1973-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1972-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1971-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1970-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1969-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1968-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1967-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1966-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1965-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1964-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1963-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1962-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","IMPLIED EMISSION FACTOR FOR CH4 (MANURE MANAGEMENT)","KG CH4-HEAD","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","48.000","1961-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","485.860","2050-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","469.830","2030-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","452.740","2018-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","448.610","2017-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","446.900","2016-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","446.730","2015-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","444.340","2014-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","442.750","2013-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","443.380","2012-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","441.550","2011-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","437.900","2010-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","441.700","2009-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","447.070","2008-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","441.070","2007-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","438.580","2006-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","434.400","2005-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","432.480","2004-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","435.890","2003-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","438.670","2002-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","EMISSIONS (CH4) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","436.940","2001-12-31","a"
